#Supernova light curve model based on Arnett & Fu ApJ 340, 396 (1989)
#
#Inital model parameters
#R0 = 9.5e+12 cm
#Mej = 0.075 M_sol
#MNi = 0 M_sol
#Eth = 1.2e+49 erg
#Ekin = 4e+50 erg
#Trec = 0 K
#kappa = 0.34 cm^2/g
#a = 0 
#s = 2 
#Ep = 0 erg
#tp= 0 d
#Ag = 1e+10 d^2
#
#Calaculated physical properties 
#v = 34796.8 km/s
#rho0 = 1.18003e-07 g/cm^3
#td = 426.046 d
#th = 0.0315988 d
#t0 = 5.18894 d
#
#t/day    Lsn    logLsn     Ldiff      Lrec 	  xi 
222.800926 4.17314e-279 -278.38 4.17314e-279 -0 1 
222.916667 4.17314e-279 -278.38 4.17314e-279 -0 1 
223.032407 4.17314e-279 -278.38 4.17314e-279 -0 1 
223.148148 4.17153e-279 -278.38 4.17153e-279 -0 1 
223.263889 4.17153e-279 -278.38 4.17153e-279 -0 1 
223.379630 4.17153e-279 -278.38 4.17153e-279 -0 1 
223.495370 4.17153e-279 -278.38 4.17153e-279 -0 1 
223.611111 4.17153e-279 -278.38 4.17153e-279 -0 1 
223.726852 4.17153e-279 -278.38 4.17153e-279 -0 1 
223.842593 4.17153e-279 -278.38 4.17153e-279 -0 1 
223.958333 4.17153e-279 -278.38 4.17153e-279 -0 1 
224.074074 4.17153e-279 -278.38 4.17153e-279 -0 1 
224.189815 4.17153e-279 -278.38 4.17153e-279 -0 1 
224.305556 4.17153e-279 -278.38 4.17153e-279 -0 1 
224.421296 4.17153e-279 -278.38 4.17153e-279 -0 1 
224.537037 4.17153e-279 -278.38 4.17153e-279 -0 1 
224.652778 4.17153e-279 -278.38 4.17153e-279 -0 1 
224.768519 4.17153e-279 -278.38 4.17153e-279 -0 1 
224.884259 4.17153e-279 -278.38 4.17153e-279 -0 1 
225.000000 4.17153e-279 -278.38 4.17153e-279 -0 1 
225.115741 4.17153e-279 -278.38 4.17153e-279 -0 1 
225.231481 4.17153e-279 -278.38 4.17153e-279 -0 1 
225.347222 4.17153e-279 -278.38 4.17153e-279 -0 1 
225.462963 4.17153e-279 -278.38 4.17153e-279 -0 1 
225.578704 4.17153e-279 -278.38 4.17153e-279 -0 1 
225.694444 4.17153e-279 -278.38 4.17153e-279 -0 1 
225.810185 4.17153e-279 -278.38 4.17153e-279 -0 1 
225.925926 4.17153e-279 -278.38 4.17153e-279 -0 1 
226.041667 4.17153e-279 -278.38 4.17153e-279 -0 1 
226.157407 4.17153e-279 -278.38 4.17153e-279 -0 1 
226.273148 4.17153e-279 -278.38 4.17153e-279 -0 1 
226.388889 4.17153e-279 -278.38 4.17153e-279 -0 1 
226.504630 4.17153e-279 -278.38 4.17153e-279 -0 1 
226.620370 4.17153e-279 -278.38 4.17153e-279 -0 1 
226.736111 4.09422e-279 -278.388 4.09422e-279 -0 1 
226.851852 4.09422e-279 -278.388 4.09422e-279 -0 1 
226.967593 4.09422e-279 -278.388 4.09422e-279 -0 1 
227.083333 4.09422e-279 -278.388 4.09422e-279 -0 1 
227.199074 4.09422e-279 -278.388 4.09422e-279 -0 1 
227.314815 4.09422e-279 -278.388 4.09422e-279 -0 1 
227.430556 4.09261e-279 -278.388 4.09261e-279 -0 1 
227.546296 4.09261e-279 -278.388 4.09261e-279 -0 1 
227.662037 4.09261e-279 -278.388 4.09261e-279 -0 1 
227.777778 4.09261e-279 -278.388 4.09261e-279 -0 1 
227.893519 4.09261e-279 -278.388 4.09261e-279 -0 1 
228.009259 4.09261e-279 -278.388 4.09261e-279 -0 1 
228.125000 4.09261e-279 -278.388 4.09261e-279 -0 1 
228.240741 4.09261e-279 -278.388 4.09261e-279 -0 1 
228.356481 4.09261e-279 -278.388 4.09261e-279 -0 1 
228.472222 4.09261e-279 -278.388 4.09261e-279 -0 1 
228.587963 4.09261e-279 -278.388 4.09261e-279 -0 1 
228.703704 4.09261e-279 -278.388 4.09261e-279 -0 1 
228.819444 4.09261e-279 -278.388 4.09261e-279 -0 1 
228.935185 4.09261e-279 -278.388 4.09261e-279 -0 1 
229.050926 4.09261e-279 -278.388 4.09261e-279 -0 1 
229.166667 4.09261e-279 -278.388 4.09261e-279 -0 1 
229.282407 4.09261e-279 -278.388 4.09261e-279 -0 1 
229.398148 4.09261e-279 -278.388 4.09261e-279 -0 1 
229.513889 4.09261e-279 -278.388 4.09261e-279 -0 1 
229.629630 4.09261e-279 -278.388 4.09261e-279 -0 1 
229.745370 4.09261e-279 -278.388 4.09261e-279 -0 1 
229.861111 4.09261e-279 -278.388 4.09261e-279 -0 1 
229.976852 4.09261e-279 -278.388 4.09261e-279 -0 1 
230.092593 4.09261e-279 -278.388 4.09261e-279 -0 1 
230.208333 4.09261e-279 -278.388 4.09261e-279 -0 1 
230.324074 4.09261e-279 -278.388 4.09261e-279 -0 1 
230.439815 4.09261e-279 -278.388 4.09261e-279 -0 1 
230.555556 4.09261e-279 -278.388 4.09261e-279 -0 1 
230.671296 4.09261e-279 -278.388 4.09261e-279 -0 1 
230.787037 4.09261e-279 -278.388 4.09261e-279 -0 1 
230.902778 4.09261e-279 -278.388 4.09261e-279 -0 1 
231.018519 4.01691e-279 -278.396 4.01691e-279 -0 1 
231.134259 4.01691e-279 -278.396 4.01691e-279 -0 1 
231.250000 4.01691e-279 -278.396 4.01691e-279 -0 1 
231.365741 4.01691e-279 -278.396 4.01691e-279 -0 1 
231.481481 4.01691e-279 -278.396 4.01691e-279 -0 1 
231.597222 4.01691e-279 -278.396 4.01691e-279 -0 1 
231.712963 4.01691e-279 -278.396 4.01691e-279 -0 1 
231.828704 4.0153e-279 -278.396 4.0153e-279 -0 1 
231.944444 4.0153e-279 -278.396 4.0153e-279 -0 1 
232.060185 4.0153e-279 -278.396 4.0153e-279 -0 1 
232.175926 4.0153e-279 -278.396 4.0153e-279 -0 1 
232.291667 4.0153e-279 -278.396 4.0153e-279 -0 1 
232.407407 4.0153e-279 -278.396 4.0153e-279 -0 1 
232.523148 4.0153e-279 -278.396 4.0153e-279 -0 1 
232.638889 4.0153e-279 -278.396 4.0153e-279 -0 1 
232.754630 4.0153e-279 -278.396 4.0153e-279 -0 1 
232.870370 4.0153e-279 -278.396 4.0153e-279 -0 1 
232.986111 4.0153e-279 -278.396 4.0153e-279 -0 1 
233.101852 4.0153e-279 -278.396 4.0153e-279 -0 1 
233.217593 4.0153e-279 -278.396 4.0153e-279 -0 1 
233.333333 4.0153e-279 -278.396 4.0153e-279 -0 1 
233.449074 4.0153e-279 -278.396 4.0153e-279 -0 1 
233.564815 4.0153e-279 -278.396 4.0153e-279 -0 1 
233.680556 4.0153e-279 -278.396 4.0153e-279 -0 1 
233.796296 4.0153e-279 -278.396 4.0153e-279 -0 1 
233.912037 4.0153e-279 -278.396 4.0153e-279 -0 1 
234.027778 4.0153e-279 -278.396 4.0153e-279 -0 1 
234.143519 4.0153e-279 -278.396 4.0153e-279 -0 1 
234.259259 4.0153e-279 -278.396 4.0153e-279 -0 1 
234.375000 4.0153e-279 -278.396 4.0153e-279 -0 1 
234.490741 4.0153e-279 -278.396 4.0153e-279 -0 1 
234.606481 4.0153e-279 -278.396 4.0153e-279 -0 1 
234.722222 4.0153e-279 -278.396 4.0153e-279 -0 1 
234.837963 4.0153e-279 -278.396 4.0153e-279 -0 1 
234.953704 4.0153e-279 -278.396 4.0153e-279 -0 1 
235.069444 4.0153e-279 -278.396 4.0153e-279 -0 1 
235.185185 4.0153e-279 -278.396 4.0153e-279 -0 1 
235.300926 4.0153e-279 -278.396 4.0153e-279 -0 1 
235.416667 4.0153e-279 -278.396 4.0153e-279 -0 1 
235.532407 3.93799e-279 -278.405 3.93799e-279 -0 1 
235.648148 3.93799e-279 -278.405 3.93799e-279 -0 1 
235.763889 3.93799e-279 -278.405 3.93799e-279 -0 1 
235.879630 3.93799e-279 -278.405 3.93799e-279 -0 1 
235.995370 3.93799e-279 -278.405 3.93799e-279 -0 1 
236.111111 3.93799e-279 -278.405 3.93799e-279 -0 1 
236.226852 3.93799e-279 -278.405 3.93799e-279 -0 1 
236.342593 3.93638e-279 -278.405 3.93638e-279 -0 1 
236.458333 3.93638e-279 -278.405 3.93638e-279 -0 1 
236.574074 3.93638e-279 -278.405 3.93638e-279 -0 1 
236.689815 3.93638e-279 -278.405 3.93638e-279 -0 1 
236.805556 3.93638e-279 -278.405 3.93638e-279 -0 1 
236.921296 3.93638e-279 -278.405 3.93638e-279 -0 1 
237.037037 3.93638e-279 -278.405 3.93638e-279 -0 1 
237.152778 3.93638e-279 -278.405 3.93638e-279 -0 1 
237.268519 3.93638e-279 -278.405 3.93638e-279 -0 1 
237.384259 3.93638e-279 -278.405 3.93638e-279 -0 1 
237.500000 3.93638e-279 -278.405 3.93638e-279 -0 1 
237.615741 3.93638e-279 -278.405 3.93638e-279 -0 1 
237.731481 3.93638e-279 -278.405 3.93638e-279 -0 1 
237.847222 3.93638e-279 -278.405 3.93638e-279 -0 1 
237.962963 3.93638e-279 -278.405 3.93638e-279 -0 1 
238.078704 3.93638e-279 -278.405 3.93638e-279 -0 1 
238.194444 3.93638e-279 -278.405 3.93638e-279 -0 1 
238.310185 3.93638e-279 -278.405 3.93638e-279 -0 1 
238.425926 3.93638e-279 -278.405 3.93638e-279 -0 1 
238.541667 3.93638e-279 -278.405 3.93638e-279 -0 1 
238.657407 3.93638e-279 -278.405 3.93638e-279 -0 1 
238.773148 3.93638e-279 -278.405 3.93638e-279 -0 1 
238.888889 3.93638e-279 -278.405 3.93638e-279 -0 1 
239.004630 3.93638e-279 -278.405 3.93638e-279 -0 1 
239.120370 3.93638e-279 -278.405 3.93638e-279 -0 1 
239.236111 3.93638e-279 -278.405 3.93638e-279 -0 1 
239.351852 3.93638e-279 -278.405 3.93638e-279 -0 1 
239.467593 3.93638e-279 -278.405 3.93638e-279 -0 1 
239.583333 3.93638e-279 -278.405 3.93638e-279 -0 1 
239.699074 3.93638e-279 -278.405 3.93638e-279 -0 1 
239.814815 3.93638e-279 -278.405 3.93638e-279 -0 1 
239.930556 3.93638e-279 -278.405 3.93638e-279 -0 1 
240.046296 3.93638e-279 -278.405 3.93638e-279 -0 1 
240.162037 3.93638e-279 -278.405 3.93638e-279 -0 1 
240.277778 3.86068e-279 -278.413 3.86068e-279 -0 1 
240.393519 3.86068e-279 -278.413 3.86068e-279 -0 1 
240.509259 3.86068e-279 -278.413 3.86068e-279 -0 1 
240.625000 3.86068e-279 -278.413 3.86068e-279 -0 1 
240.740741 3.86068e-279 -278.413 3.86068e-279 -0 1 
240.856481 3.86068e-279 -278.413 3.86068e-279 -0 1 
240.972222 3.86068e-279 -278.413 3.86068e-279 -0 1 
241.087963 3.85907e-279 -278.414 3.85907e-279 -0 1 
241.203704 3.85907e-279 -278.414 3.85907e-279 -0 1 
241.319444 3.85907e-279 -278.414 3.85907e-279 -0 1 
241.435185 3.85907e-279 -278.414 3.85907e-279 -0 1 
241.550926 3.85907e-279 -278.414 3.85907e-279 -0 1 
241.666667 3.85907e-279 -278.414 3.85907e-279 -0 1 
241.782407 3.85907e-279 -278.414 3.85907e-279 -0 1 
241.898148 3.85907e-279 -278.414 3.85907e-279 -0 1 
242.013889 3.85907e-279 -278.414 3.85907e-279 -0 1 
242.129630 3.85907e-279 -278.414 3.85907e-279 -0 1 
242.245370 3.85907e-279 -278.414 3.85907e-279 -0 1 
242.361111 3.85907e-279 -278.414 3.85907e-279 -0 1 
242.476852 3.85907e-279 -278.414 3.85907e-279 -0 1 
242.592593 3.85907e-279 -278.414 3.85907e-279 -0 1 
242.708333 3.85907e-279 -278.414 3.85907e-279 -0 1 
242.824074 3.85907e-279 -278.414 3.85907e-279 -0 1 
242.939815 3.85907e-279 -278.414 3.85907e-279 -0 1 
243.055556 3.85907e-279 -278.414 3.85907e-279 -0 1 
243.171296 3.85907e-279 -278.414 3.85907e-279 -0 1 
243.287037 3.85907e-279 -278.414 3.85907e-279 -0 1 
243.402778 3.85907e-279 -278.414 3.85907e-279 -0 1 
243.518519 3.85907e-279 -278.414 3.85907e-279 -0 1 
243.634259 3.85907e-279 -278.414 3.85907e-279 -0 1 
243.750000 3.85907e-279 -278.414 3.85907e-279 -0 1 
243.865741 3.85907e-279 -278.414 3.85907e-279 -0 1 
243.981481 3.85907e-279 -278.414 3.85907e-279 -0 1 
244.097222 3.85907e-279 -278.414 3.85907e-279 -0 1 
244.212963 3.85907e-279 -278.414 3.85907e-279 -0 1 
244.328704 3.85907e-279 -278.414 3.85907e-279 -0 1 
244.444444 3.85907e-279 -278.414 3.85907e-279 -0 1 
244.560185 3.85907e-279 -278.414 3.85907e-279 -0 1 
244.675926 3.85907e-279 -278.414 3.85907e-279 -0 1 
244.791667 3.85907e-279 -278.414 3.85907e-279 -0 1 
244.907407 3.85907e-279 -278.414 3.85907e-279 -0 1 
245.023148 3.85907e-279 -278.414 3.85907e-279 -0 1 
245.138889 3.78337e-279 -278.422 3.78337e-279 -0 1 
245.254630 3.78337e-279 -278.422 3.78337e-279 -0 1 
245.370370 3.78337e-279 -278.422 3.78337e-279 -0 1 
245.486111 3.78337e-279 -278.422 3.78337e-279 -0 1 
245.601852 3.78337e-279 -278.422 3.78337e-279 -0 1 
245.717593 3.78337e-279 -278.422 3.78337e-279 -0 1 
245.833333 3.78337e-279 -278.422 3.78337e-279 -0 1 
245.949074 3.78337e-279 -278.422 3.78337e-279 -0 1 
246.064815 3.78176e-279 -278.422 3.78176e-279 -0 1 
246.180556 3.78176e-279 -278.422 3.78176e-279 -0 1 
246.296296 3.78176e-279 -278.422 3.78176e-279 -0 1 
246.412037 3.78176e-279 -278.422 3.78176e-279 -0 1 
246.527778 3.78176e-279 -278.422 3.78176e-279 -0 1 
246.643519 3.78176e-279 -278.422 3.78176e-279 -0 1 
246.759259 3.78176e-279 -278.422 3.78176e-279 -0 1 
246.875000 3.78176e-279 -278.422 3.78176e-279 -0 1 
246.990741 3.78176e-279 -278.422 3.78176e-279 -0 1 
247.106481 3.78176e-279 -278.422 3.78176e-279 -0 1 
247.222222 3.78176e-279 -278.422 3.78176e-279 -0 1 
247.337963 3.78176e-279 -278.422 3.78176e-279 -0 1 
247.453704 3.78176e-279 -278.422 3.78176e-279 -0 1 
247.569444 3.78176e-279 -278.422 3.78176e-279 -0 1 
247.685185 3.78176e-279 -278.422 3.78176e-279 -0 1 
247.800926 3.78176e-279 -278.422 3.78176e-279 -0 1 
247.916667 3.78176e-279 -278.422 3.78176e-279 -0 1 
248.032407 3.78176e-279 -278.422 3.78176e-279 -0 1 
248.148148 3.78176e-279 -278.422 3.78176e-279 -0 1 
248.263889 3.78176e-279 -278.422 3.78176e-279 -0 1 
248.379630 3.78176e-279 -278.422 3.78176e-279 -0 1 
248.495370 3.78176e-279 -278.422 3.78176e-279 -0 1 
248.611111 3.78176e-279 -278.422 3.78176e-279 -0 1 
248.726852 3.78176e-279 -278.422 3.78176e-279 -0 1 
248.842593 3.78176e-279 -278.422 3.78176e-279 -0 1 
248.958333 3.78176e-279 -278.422 3.78176e-279 -0 1 
249.074074 3.78176e-279 -278.422 3.78176e-279 -0 1 
249.189815 3.78176e-279 -278.422 3.78176e-279 -0 1 
249.305556 3.78176e-279 -278.422 3.78176e-279 -0 1 
249.421296 3.78176e-279 -278.422 3.78176e-279 -0 1 
249.537037 3.78176e-279 -278.422 3.78176e-279 -0 1 
249.652778 3.78176e-279 -278.422 3.78176e-279 -0 1 
249.768519 3.78176e-279 -278.422 3.78176e-279 -0 1 
249.884259 3.78176e-279 -278.422 3.78176e-279 -0 1 
250.000000 3.78176e-279 -278.422 3.78176e-279 -0 1 
250.115741 3.78176e-279 -278.422 3.78176e-279 -0 1 
250.231481 3.71411e-279 -278.43 3.71411e-279 -0 1 
250.347222 3.70445e-279 -278.431 3.70445e-279 -0 1 
250.462963 3.70445e-279 -278.431 3.70445e-279 -0 1 
250.578704 3.70445e-279 -278.431 3.70445e-279 -0 1 
250.694444 3.70445e-279 -278.431 3.70445e-279 -0 1 
250.810185 3.70445e-279 -278.431 3.70445e-279 -0 1 
250.925926 3.70445e-279 -278.431 3.70445e-279 -0 1 
251.041667 3.70445e-279 -278.431 3.70445e-279 -0 1 
251.157407 3.70284e-279 -278.431 3.70284e-279 -0 1 
251.273148 3.70284e-279 -278.431 3.70284e-279 -0 1 
251.388889 3.70284e-279 -278.431 3.70284e-279 -0 1 
251.504630 3.70284e-279 -278.431 3.70284e-279 -0 1 
251.620370 3.70284e-279 -278.431 3.70284e-279 -0 1 
251.736111 3.70284e-279 -278.431 3.70284e-279 -0 1 
251.851852 3.70284e-279 -278.431 3.70284e-279 -0 1 
251.967593 3.70284e-279 -278.431 3.70284e-279 -0 1 
252.083333 3.70284e-279 -278.431 3.70284e-279 -0 1 
252.199074 3.70284e-279 -278.431 3.70284e-279 -0 1 
252.314815 3.70284e-279 -278.431 3.70284e-279 -0 1 
252.430556 3.70284e-279 -278.431 3.70284e-279 -0 1 
252.546296 3.70284e-279 -278.431 3.70284e-279 -0 1 
252.662037 3.70284e-279 -278.431 3.70284e-279 -0 1 
252.777778 3.70284e-279 -278.431 3.70284e-279 -0 1 
252.893519 3.70284e-279 -278.431 3.70284e-279 -0 1 
253.009259 3.70284e-279 -278.431 3.70284e-279 -0 1 
253.125000 3.70284e-279 -278.431 3.70284e-279 -0 1 
253.240741 3.70284e-279 -278.431 3.70284e-279 -0 1 
253.356481 3.70284e-279 -278.431 3.70284e-279 -0 1 
253.472222 3.70284e-279 -278.431 3.70284e-279 -0 1 
253.587963 3.70284e-279 -278.431 3.70284e-279 -0 1 
253.703704 3.70284e-279 -278.431 3.70284e-279 -0 1 
253.819444 3.70284e-279 -278.431 3.70284e-279 -0 1 
253.935185 3.70284e-279 -278.431 3.70284e-279 -0 1 
254.050926 3.70284e-279 -278.431 3.70284e-279 -0 1 
254.166667 3.70284e-279 -278.431 3.70284e-279 -0 1 
254.282407 3.70284e-279 -278.431 3.70284e-279 -0 1 
254.398148 3.70284e-279 -278.431 3.70284e-279 -0 1 
254.513889 3.70284e-279 -278.431 3.70284e-279 -0 1 
254.629630 3.70284e-279 -278.431 3.70284e-279 -0 1 
254.745370 3.70284e-279 -278.431 3.70284e-279 -0 1 
254.861111 3.70284e-279 -278.431 3.70284e-279 -0 1 
254.976852 3.70284e-279 -278.431 3.70284e-279 -0 1 
255.092593 3.70284e-279 -278.431 3.70284e-279 -0 1 
255.208333 3.70284e-279 -278.431 3.70284e-279 -0 1 
255.324074 3.70284e-279 -278.431 3.70284e-279 -0 1 
255.439815 3.70284e-279 -278.431 3.70284e-279 -0 1 
255.555556 3.70284e-279 -278.431 3.70284e-279 -0 1 
255.671296 3.62714e-279 -278.44 3.62714e-279 -0 1 
255.787037 3.62714e-279 -278.44 3.62714e-279 -0 1 
255.902778 3.62714e-279 -278.44 3.62714e-279 -0 1 
256.018519 3.62714e-279 -278.44 3.62714e-279 -0 1 
256.134259 3.62714e-279 -278.44 3.62714e-279 -0 1 
256.250000 3.62714e-279 -278.44 3.62714e-279 -0 1 
256.365741 3.62714e-279 -278.44 3.62714e-279 -0 1 
256.481481 3.62553e-279 -278.441 3.62553e-279 -0 1 
256.597222 3.62553e-279 -278.441 3.62553e-279 -0 1 
256.712963 3.62553e-279 -278.441 3.62553e-279 -0 1 
256.828704 3.62553e-279 -278.441 3.62553e-279 -0 1 
256.944444 3.62553e-279 -278.441 3.62553e-279 -0 1 
257.060185 3.62553e-279 -278.441 3.62553e-279 -0 1 
257.175926 3.62553e-279 -278.441 3.62553e-279 -0 1 
257.291667 3.62553e-279 -278.441 3.62553e-279 -0 1 
257.407407 3.62553e-279 -278.441 3.62553e-279 -0 1 
257.523148 3.62553e-279 -278.441 3.62553e-279 -0 1 
257.638889 3.62553e-279 -278.441 3.62553e-279 -0 1 
257.754630 3.62553e-279 -278.441 3.62553e-279 -0 1 
257.870370 3.62553e-279 -278.441 3.62553e-279 -0 1 
257.986111 3.62553e-279 -278.441 3.62553e-279 -0 1 
258.101852 3.62553e-279 -278.441 3.62553e-279 -0 1 
258.217593 3.62553e-279 -278.441 3.62553e-279 -0 1 
258.333333 3.62553e-279 -278.441 3.62553e-279 -0 1 
258.449074 3.62553e-279 -278.441 3.62553e-279 -0 1 
258.564815 3.62553e-279 -278.441 3.62553e-279 -0 1 
258.680556 3.62553e-279 -278.441 3.62553e-279 -0 1 
258.796296 3.62553e-279 -278.441 3.62553e-279 -0 1 
258.912037 3.62553e-279 -278.441 3.62553e-279 -0 1 
259.027778 3.62553e-279 -278.441 3.62553e-279 -0 1 
259.143519 3.62553e-279 -278.441 3.62553e-279 -0 1 
259.259259 3.62553e-279 -278.441 3.62553e-279 -0 1 
259.375000 3.62553e-279 -278.441 3.62553e-279 -0 1 
259.490741 3.62553e-279 -278.441 3.62553e-279 -0 1 
259.606481 3.62553e-279 -278.441 3.62553e-279 -0 1 
259.722222 3.62553e-279 -278.441 3.62553e-279 -0 1 
259.837963 3.62553e-279 -278.441 3.62553e-279 -0 1 
259.953704 3.62553e-279 -278.441 3.62553e-279 -0 1 
260.069444 3.62553e-279 -278.441 3.62553e-279 -0 1 
260.185185 3.62553e-279 -278.441 3.62553e-279 -0 1 
260.300926 3.62553e-279 -278.441 3.62553e-279 -0 1 
260.416667 3.62553e-279 -278.441 3.62553e-279 -0 1 
260.532407 3.62553e-279 -278.441 3.62553e-279 -0 1 
260.648148 3.62553e-279 -278.441 3.62553e-279 -0 1 
260.763889 3.62553e-279 -278.441 3.62553e-279 -0 1 
260.879630 3.62553e-279 -278.441 3.62553e-279 -0 1 
260.995370 3.62553e-279 -278.441 3.62553e-279 -0 1 
261.111111 3.62553e-279 -278.441 3.62553e-279 -0 1 
261.226852 3.54822e-279 -278.45 3.54822e-279 -0 1 
261.342593 3.54822e-279 -278.45 3.54822e-279 -0 1 
261.458333 3.54822e-279 -278.45 3.54822e-279 -0 1 
261.574074 3.54822e-279 -278.45 3.54822e-279 -0 1 
261.689815 3.54822e-279 -278.45 3.54822e-279 -0 1 
261.805556 3.54822e-279 -278.45 3.54822e-279 -0 1 
261.921296 3.54822e-279 -278.45 3.54822e-279 -0 1 
262.037037 3.54822e-279 -278.45 3.54822e-279 -0 1 
262.152778 3.5466e-279 -278.45 3.5466e-279 -0 1 
262.268519 3.5466e-279 -278.45 3.5466e-279 -0 1 
262.384259 3.5466e-279 -278.45 3.5466e-279 -0 1 
262.500000 3.5466e-279 -278.45 3.5466e-279 -0 1 
262.615741 3.5466e-279 -278.45 3.5466e-279 -0 1 
262.731481 3.5466e-279 -278.45 3.5466e-279 -0 1 
262.847222 3.5466e-279 -278.45 3.5466e-279 -0 1 
262.962963 3.5466e-279 -278.45 3.5466e-279 -0 1 
263.078704 3.5466e-279 -278.45 3.5466e-279 -0 1 
263.194444 3.5466e-279 -278.45 3.5466e-279 -0 1 
263.310185 3.5466e-279 -278.45 3.5466e-279 -0 1 
263.425926 3.5466e-279 -278.45 3.5466e-279 -0 1 
263.541667 3.5466e-279 -278.45 3.5466e-279 -0 1 
263.657407 3.5466e-279 -278.45 3.5466e-279 -0 1 
263.773148 3.5466e-279 -278.45 3.5466e-279 -0 1 
263.888889 3.5466e-279 -278.45 3.5466e-279 -0 1 
264.004630 3.5466e-279 -278.45 3.5466e-279 -0 1 
264.120370 3.5466e-279 -278.45 3.5466e-279 -0 1 
264.236111 3.5466e-279 -278.45 3.5466e-279 -0 1 
264.351852 3.5466e-279 -278.45 3.5466e-279 -0 1 
264.467593 3.5466e-279 -278.45 3.5466e-279 -0 1 
264.583333 3.5466e-279 -278.45 3.5466e-279 -0 1 
264.699074 3.5466e-279 -278.45 3.5466e-279 -0 1 
264.814815 3.5466e-279 -278.45 3.5466e-279 -0 1 
264.930556 3.5466e-279 -278.45 3.5466e-279 -0 1 
265.046296 3.5466e-279 -278.45 3.5466e-279 -0 1 
265.162037 3.5466e-279 -278.45 3.5466e-279 -0 1 
265.277778 3.5466e-279 -278.45 3.5466e-279 -0 1 
265.393519 3.5466e-279 -278.45 3.5466e-279 -0 1 
265.509259 3.5466e-279 -278.45 3.5466e-279 -0 1 
265.625000 3.5466e-279 -278.45 3.5466e-279 -0 1 
265.740741 3.5466e-279 -278.45 3.5466e-279 -0 1 
265.856481 3.5466e-279 -278.45 3.5466e-279 -0 1 
265.972222 3.5466e-279 -278.45 3.5466e-279 -0 1 
266.087963 3.5466e-279 -278.45 3.5466e-279 -0 1 
266.203704 3.5466e-279 -278.45 3.5466e-279 -0 1 
266.319444 3.5466e-279 -278.45 3.5466e-279 -0 1 
266.435185 3.5466e-279 -278.45 3.5466e-279 -0 1 
266.550926 3.5466e-279 -278.45 3.5466e-279 -0 1 
266.666667 3.5466e-279 -278.45 3.5466e-279 -0 1 
266.782407 3.5466e-279 -278.45 3.5466e-279 -0 1 
266.898148 3.5466e-279 -278.45 3.5466e-279 -0 1 
267.013889 3.47091e-279 -278.46 3.47091e-279 -0 1 
267.129630 3.47091e-279 -278.46 3.47091e-279 -0 1 
267.245370 3.47091e-279 -278.46 3.47091e-279 -0 1 
267.361111 3.47091e-279 -278.46 3.47091e-279 -0 1 
267.476852 3.47091e-279 -278.46 3.47091e-279 -0 1 
267.592593 3.47091e-279 -278.46 3.47091e-279 -0 1 
267.708333 3.47091e-279 -278.46 3.47091e-279 -0 1 
267.824074 3.47091e-279 -278.46 3.47091e-279 -0 1 
267.939815 3.46929e-279 -278.46 3.46929e-279 -0 1 
268.055556 3.46929e-279 -278.46 3.46929e-279 -0 1 
268.171296 3.46929e-279 -278.46 3.46929e-279 -0 1 
268.287037 3.46929e-279 -278.46 3.46929e-279 -0 1 
268.402778 3.46929e-279 -278.46 3.46929e-279 -0 1 
268.518519 3.46929e-279 -278.46 3.46929e-279 -0 1 
268.634259 3.46929e-279 -278.46 3.46929e-279 -0 1 
268.750000 3.46929e-279 -278.46 3.46929e-279 -0 1 
268.865741 3.46929e-279 -278.46 3.46929e-279 -0 1 
268.981481 3.46929e-279 -278.46 3.46929e-279 -0 1 
269.097222 3.46929e-279 -278.46 3.46929e-279 -0 1 
269.212963 3.46929e-279 -278.46 3.46929e-279 -0 1 
269.328704 3.46929e-279 -278.46 3.46929e-279 -0 1 
269.444444 3.46929e-279 -278.46 3.46929e-279 -0 1 
269.560185 3.46929e-279 -278.46 3.46929e-279 -0 1 
269.675926 3.46929e-279 -278.46 3.46929e-279 -0 1 
269.791667 3.46929e-279 -278.46 3.46929e-279 -0 1 
269.907407 3.46929e-279 -278.46 3.46929e-279 -0 1 
270.023148 3.46929e-279 -278.46 3.46929e-279 -0 1 
270.138889 3.46929e-279 -278.46 3.46929e-279 -0 1 
270.254630 3.46929e-279 -278.46 3.46929e-279 -0 1 
270.370370 3.46929e-279 -278.46 3.46929e-279 -0 1 
270.486111 3.46929e-279 -278.46 3.46929e-279 -0 1 
270.601852 3.46929e-279 -278.46 3.46929e-279 -0 1 
270.717593 3.46929e-279 -278.46 3.46929e-279 -0 1 
270.833333 3.46929e-279 -278.46 3.46929e-279 -0 1 
270.949074 3.46929e-279 -278.46 3.46929e-279 -0 1 
271.064815 3.46929e-279 -278.46 3.46929e-279 -0 1 
271.180556 3.46929e-279 -278.46 3.46929e-279 -0 1 
271.296296 3.46929e-279 -278.46 3.46929e-279 -0 1 
271.412037 3.46929e-279 -278.46 3.46929e-279 -0 1 
271.527778 3.46929e-279 -278.46 3.46929e-279 -0 1 
271.643519 3.46929e-279 -278.46 3.46929e-279 -0 1 
271.759259 3.46929e-279 -278.46 3.46929e-279 -0 1 
271.875000 3.46929e-279 -278.46 3.46929e-279 -0 1 
271.990741 3.46929e-279 -278.46 3.46929e-279 -0 1 
272.106481 3.46929e-279 -278.46 3.46929e-279 -0 1 
