#Supernova light curve model based on Arnett & Fu ApJ 340, 396 (1989)
#
#Inital model parameters
#R0 = 2.89e+12 cm
#Mej = 17.1 M_sol
#MNi = 0.069 M_sol
#Eth = 1e+50 erg
#Ekin = 1.4e+51 erg
#Trec = 5500 K
#kappa = 0.3 cm^2/g
#a = 0 
#s = 0 
#Ep = 0 erg
#tp= 0 d
#Ag = 300000 d^2
#
#Calaculated physical properties 
#v = 3704.14 km/s
#rho0 = 0.000336394 g/cm^3
#td = 99175 d
#th = 0.0903018 d
#t0 = 133.833 d
#
#t/day    Lsn    logLsn     Ldiff      Lrec 	  xi 
95.138889 3.25361e+41 41.5124 2.83575e+41 4.17864e+40 0.9092 
95.254630 3.24242e+41 41.5109 2.83894e+41 4.03483e+40 0.90891 
95.370370 3.24539e+41 41.5113 2.84212e+41 4.03267e+40 0.90862 
95.486111 3.26249e+41 41.5135 2.8453e+41 4.17191e+40 0.908329 
95.601852 3.26544e+41 41.5139 2.84847e+41 4.16966e+40 0.908038 
95.717593 3.26839e+41 41.5143 2.85165e+41 4.1674e+40 0.907746 
95.833333 3.27133e+41 41.5147 2.85481e+41 4.16513e+40 0.907454 
95.949074 3.27426e+41 41.5151 2.85798e+41 4.16285e+40 0.907161 
96.064815 3.27719e+41 41.5155 2.86114e+41 4.16057e+40 0.906867 
96.180556 3.28012e+41 41.5159 2.86429e+41 4.15828e+40 0.906573 
96.296296 3.28304e+41 41.5163 2.86744e+41 4.15598e+40 0.906279 
96.412037 3.28596e+41 41.5167 2.87059e+41 4.15368e+40 0.905984 
96.527778 3.30294e+41 41.5189 2.87373e+41 4.2921e+40 0.905688 
96.643519 3.29178e+41 41.5174 2.87687e+41 4.14905e+40 0.905392 
96.759259 3.29468e+41 41.5178 2.88001e+41 4.14673e+40 0.905095 
96.875000 3.31163e+41 41.52 2.88314e+41 4.28489e+40 0.904798 
96.990741 3.30047e+41 41.5186 2.88627e+41 4.14206e+40 0.9045 
97.106481 3.30336e+41 41.519 2.88939e+41 4.13972e+40 0.904202 
97.222222 3.30625e+41 41.5193 2.89251e+41 4.13737e+40 0.903903 
97.337963 3.32314e+41 41.5215 2.89562e+41 4.27518e+40 0.903603 
97.453704 3.312e+41 41.5201 2.89873e+41 4.13264e+40 0.903303 
97.569444 3.31487e+41 41.5205 2.90184e+41 4.13027e+40 0.903003 
97.685185 3.33172e+41 41.5227 2.90494e+41 4.26782e+40 0.902702 
97.800926 3.33457e+41 41.523 2.90804e+41 4.26535e+40 0.9024 
97.916667 3.32344e+41 41.5216 2.91113e+41 4.12311e+40 0.902098 
98.032407 3.32629e+41 41.522 2.91422e+41 4.12071e+40 0.901795 
98.148148 3.3431e+41 41.5241 2.91731e+41 4.2579e+40 0.901492 
98.263889 3.34593e+41 41.5245 2.92039e+41 4.25541e+40 0.901188 
98.379630 3.34875e+41 41.5249 2.92346e+41 4.2529e+40 0.900884 
98.495370 3.35157e+41 41.5252 2.92654e+41 4.25039e+40 0.900579 
98.611111 3.34046e+41 41.5238 2.9296e+41 4.1086e+40 0.900273 
98.726852 3.37112e+41 41.5278 2.93267e+41 4.38454e+40 0.899967 
98.842593 3.36001e+41 41.5263 2.93573e+41 4.24281e+40 0.899661 
98.958333 3.37671e+41 41.5285 2.93878e+41 4.3793e+40 0.899354 
99.074074 3.3795e+41 41.5289 2.94183e+41 4.37667e+40 0.899046 
99.189815 3.36839e+41 41.5274 2.94488e+41 4.23517e+40 0.898738 
99.305556 3.38506e+41 41.5296 2.94792e+41 4.37138e+40 0.898429 
99.421296 3.38783e+41 41.5299 2.95095e+41 4.36873e+40 0.89812 
99.537037 3.39059e+41 41.5303 2.95399e+41 4.36607e+40 0.89781 
99.652778 3.39335e+41 41.5306 2.95701e+41 4.3634e+40 0.897499 
99.768519 3.39611e+41 41.531 2.96004e+41 4.36072e+40 0.897188 
99.884259 3.39886e+41 41.5313 2.96306e+41 4.35803e+40 0.896877 
100.000000 3.40161e+41 41.5317 2.96607e+41 4.35534e+40 0.896565 
100.115741 3.40435e+41 41.532 2.96908e+41 4.35264e+40 0.896252 
100.231481 3.39327e+41 41.5306 2.97209e+41 4.21184e+40 0.895939 
100.347222 3.40981e+41 41.5327 2.97509e+41 4.34722e+40 0.895625 
100.462963 3.41253e+41 41.5331 2.97808e+41 4.34449e+40 0.895311 
100.578704 3.41525e+41 41.5334 2.98107e+41 4.34176e+40 0.894996 
100.694444 3.43174e+41 41.5355 2.98406e+41 4.47677e+40 0.89468 
100.810185 3.42067e+41 41.5341 2.98704e+41 4.33628e+40 0.894364 
100.925926 3.42337e+41 41.5345 2.99002e+41 4.33352e+40 0.894048 
101.041667 3.43982e+41 41.5365 2.99299e+41 4.46824e+40 0.893731 
101.157407 3.4425e+41 41.5369 2.99596e+41 4.46539e+40 0.893413 
101.273148 3.43145e+41 41.5355 2.99893e+41 4.32521e+40 0.893095 
101.388889 3.44785e+41 41.5375 3.00189e+41 4.45965e+40 0.892776 
101.504630 3.45052e+41 41.5379 3.00484e+41 4.45676e+40 0.892456 
101.620370 3.45318e+41 41.5382 3.00779e+41 4.45387e+40 0.892137 
101.736111 3.45583e+41 41.5386 3.01073e+41 4.45097e+40 0.891816 
101.851852 3.45848e+41 41.5389 3.01367e+41 4.44807e+40 0.891495 
101.967593 3.46112e+41 41.5392 3.01661e+41 4.44515e+40 0.891173 
102.083333 3.46376e+41 41.5395 3.01954e+41 4.44223e+40 0.890851 
102.199074 3.4664e+41 41.5399 3.02247e+41 4.4393e+40 0.890528 
102.314815 3.46902e+41 41.5402 3.02539e+41 4.43636e+40 0.890205 
102.430556 3.48528e+41 41.5422 3.0283e+41 4.56983e+40 0.889881 
102.546296 3.48789e+41 41.5426 3.03121e+41 4.56678e+40 0.889557 
102.662037 3.49049e+41 41.5429 3.03412e+41 4.56373e+40 0.889232 
102.777778 3.47947e+41 41.5415 3.03702e+41 4.42452e+40 0.888906 
102.893519 3.48207e+41 41.5418 3.03992e+41 4.42154e+40 0.88858 
103.009259 3.48466e+41 41.5422 3.04281e+41 4.41856e+40 0.888254 
103.125000 3.48725e+41 41.5425 3.04569e+41 4.41556e+40 0.887926 
103.240741 3.48983e+41 41.5428 3.04858e+41 4.41256e+40 0.887598 
103.356481 3.49241e+41 41.5431 3.05145e+41 4.40954e+40 0.88727 
103.472222 3.49498e+41 41.5434 3.05432e+41 4.40652e+40 0.886941 
103.587963 3.51109e+41 41.5454 3.05719e+41 4.53899e+40 0.886612 
103.703704 3.5001e+41 41.5441 3.06005e+41 4.40046e+40 0.886281 
103.819444 3.50265e+41 41.5444 3.06291e+41 4.39741e+40 0.885951 
103.935185 3.51872e+41 41.5464 3.06576e+41 4.52957e+40 0.88562 
104.050926 3.52125e+41 41.5467 3.06861e+41 4.52641e+40 0.885288 
104.166667 3.52377e+41 41.547 3.07145e+41 4.52325e+40 0.884955 
104.282407 3.52629e+41 41.5473 3.07428e+41 4.52008e+40 0.884622 
104.398148 3.5288e+41 41.5476 3.07711e+41 4.51689e+40 0.884289 
104.513889 3.53131e+41 41.5479 3.07994e+41 4.5137e+40 0.883955 
104.629630 3.53381e+41 41.5482 3.08276e+41 4.5105e+40 0.88362 
104.745370 3.53631e+41 41.5485 3.08558e+41 4.5073e+40 0.883285 
104.861111 3.53879e+41 41.5489 3.08839e+41 4.50408e+40 0.882949 
104.976852 3.54128e+41 41.5492 3.09119e+41 4.50086e+40 0.882613 
105.092593 3.54375e+41 41.5495 3.09399e+41 4.49762e+40 0.882276 
105.208333 3.55964e+41 41.5514 3.09679e+41 4.62854e+40 0.881938 
105.324074 3.56209e+41 41.5517 3.09957e+41 4.62519e+40 0.8816 
105.439815 3.55115e+41 41.5504 3.10236e+41 4.48787e+40 0.881261 
105.555556 3.5536e+41 41.5507 3.10514e+41 4.4846e+40 0.880922 
105.671296 3.56942e+41 41.5526 3.10791e+41 4.6151e+40 0.880582 
105.787037 3.55848e+41 41.5513 3.11068e+41 4.47804e+40 0.880242 
105.902778 3.57427e+41 41.5532 3.11344e+41 4.60832e+40 0.879901 
106.018519 3.56334e+41 41.5519 3.1162e+41 4.47145e+40 0.879559 
106.134259 3.5791e+41 41.5538 3.11895e+41 4.60151e+40 0.879217 
106.250000 3.58151e+41 41.5541 3.1217e+41 4.59809e+40 0.878874 
106.365741 3.58391e+41 41.5544 3.12444e+41 4.59466e+40 0.878531 
106.481481 3.5863e+41 41.5546 3.12718e+41 4.59123e+40 0.878187 
106.597222 3.57539e+41 41.5533 3.12991e+41 4.4548e+40 0.877843 
106.712963 3.59106e+41 41.5552 3.13263e+41 4.58433e+40 0.877498 
106.828704 3.59344e+41 41.5555 3.13535e+41 4.58086e+40 0.877152 
106.944444 3.5958e+41 41.5558 3.13806e+41 4.57739e+40 0.876806 
107.060185 3.59816e+41 41.5561 3.14077e+41 4.57391e+40 0.876459 
107.175926 3.60052e+41 41.5564 3.14348e+41 4.57042e+40 0.876112 
107.291667 3.60287e+41 41.5566 3.14617e+41 4.56692e+40 0.875764 
107.407407 3.60521e+41 41.5569 3.14887e+41 4.56341e+40 0.875415 
107.523148 3.62076e+41 41.5588 3.15155e+41 4.69206e+40 0.875066 
107.638889 3.62308e+41 41.5591 3.15423e+41 4.68843e+40 0.874716 
107.754630 3.61219e+41 41.5578 3.15691e+41 4.55283e+40 0.874366 
107.870370 3.62769e+41 41.5596 3.15958e+41 4.68115e+40 0.874015 
107.986111 3.62999e+41 41.5599 3.16224e+41 4.67749e+40 0.873663 
108.101852 3.63228e+41 41.5602 3.1649e+41 4.67382e+40 0.873311 
108.217593 3.63457e+41 41.5605 3.16755e+41 4.67015e+40 0.872959 
108.333333 3.63685e+41 41.5607 3.1702e+41 4.66646e+40 0.872605 
108.449074 3.63912e+41 41.561 3.17284e+41 4.66276e+40 0.872252 
108.564815 3.64138e+41 41.5613 3.17548e+41 4.65906e+40 0.871897 
108.680556 3.64364e+41 41.5615 3.17811e+41 4.65535e+40 0.871542 
108.796296 3.64589e+41 41.5618 3.18073e+41 4.65162e+40 0.871186 
108.912037 3.64814e+41 41.5621 3.18335e+41 4.64789e+40 0.87083 
109.027778 3.66346e+41 41.5639 3.18596e+41 4.77497e+40 0.870473 
109.143519 3.65261e+41 41.5626 3.18857e+41 4.6404e+40 0.870116 
109.259259 3.66789e+41 41.5644 3.19117e+41 4.76725e+40 0.869758 
109.375000 3.6701e+41 41.5647 3.19376e+41 4.76337e+40 0.869399 
109.490741 3.65926e+41 41.5634 3.19635e+41 4.62909e+40 0.86904 
109.606481 3.66147e+41 41.5637 3.19894e+41 4.6253e+40 0.86868 
109.722222 3.66366e+41 41.5639 3.20151e+41 4.6215e+40 0.86832 
109.837963 3.67886e+41 41.5657 3.20408e+41 4.74777e+40 0.867959 
109.953704 3.68103e+41 41.566 3.20665e+41 4.74384e+40 0.867597 
110.069444 3.6832e+41 41.5662 3.20921e+41 4.73991e+40 0.867235 
110.185185 3.68536e+41 41.5665 3.21176e+41 4.73596e+40 0.866872 
110.300926 3.68751e+41 41.5667 3.21431e+41 4.73201e+40 0.866509 
110.416667 3.68966e+41 41.567 3.21685e+41 4.72804e+40 0.866145 
110.532407 3.67885e+41 41.5657 3.21939e+41 4.59464e+40 0.86578 
110.648148 3.69393e+41 41.5675 3.22192e+41 4.72009e+40 0.865415 
110.763889 3.69605e+41 41.5677 3.22444e+41 4.71609e+40 0.86505 
110.879630 3.69817e+41 41.568 3.22696e+41 4.71209e+40 0.864683 
110.995370 3.71318e+41 41.5697 3.22947e+41 4.83706e+40 0.864316 
111.111111 3.70238e+41 41.5685 3.23198e+41 4.70405e+40 0.863949 
111.226852 3.71735e+41 41.5702 3.23448e+41 4.82879e+40 0.86358 
111.342593 3.71943e+41 41.5705 3.23697e+41 4.82463e+40 0.863212 
111.458333 3.7215e+41 41.5707 3.23946e+41 4.82047e+40 0.862842 
111.574074 3.71072e+41 41.5695 3.24194e+41 4.68786e+40 0.862472 
111.689815 3.71279e+41 41.5697 3.24441e+41 4.68379e+40 0.862102 
111.805556 3.72767e+41 41.5714 3.24688e+41 4.80792e+40 0.86173 
111.921296 3.7169e+41 41.5702 3.24934e+41 4.67561e+40 0.861358 
112.037037 3.73175e+41 41.5719 3.2518e+41 4.7995e+40 0.860986 
112.152778 3.72099e+41 41.5707 3.25425e+41 4.6674e+40 0.860613 
112.268519 3.72302e+41 41.5709 3.25669e+41 4.66328e+40 0.860239 
112.384259 3.73781e+41 41.5726 3.25913e+41 4.7868e+40 0.859865 
112.500000 3.73981e+41 41.5728 3.26156e+41 4.78254e+40 0.85949 
112.615741 3.74181e+41 41.5731 3.26398e+41 4.77827e+40 0.859115 
112.731481 3.7438e+41 41.5733 3.2664e+41 4.774e+40 0.858738 
112.847222 3.74578e+41 41.5735 3.26881e+41 4.76971e+40 0.858362 
112.962963 3.74776e+41 41.5738 3.27122e+41 4.76542e+40 0.857984 
113.078704 3.74973e+41 41.574 3.27362e+41 4.76111e+40 0.857606 
113.194444 3.75169e+41 41.5742 3.27601e+41 4.75679e+40 0.857228 
113.310185 3.75364e+41 41.5745 3.2784e+41 4.75247e+40 0.856849 
113.425926 3.75559e+41 41.5747 3.28078e+41 4.74813e+40 0.856469 
113.541667 3.77018e+41 41.5764 3.28315e+41 4.87028e+40 0.856088 
113.657407 3.75946e+41 41.5751 3.28552e+41 4.73943e+40 0.855707 
113.773148 3.76138e+41 41.5753 3.28788e+41 4.73506e+40 0.855326 
113.888889 3.77591e+41 41.577 3.29023e+41 4.85683e+40 0.854943 
114.004630 3.77781e+41 41.5772 3.29258e+41 4.85233e+40 0.85456 
114.120370 3.7797e+41 41.5775 3.29492e+41 4.84781e+40 0.854177 
114.236111 3.78158e+41 41.5777 3.29725e+41 4.84328e+40 0.853793 
114.351852 3.77088e+41 41.5764 3.29958e+41 4.71307e+40 0.853408 
114.467593 3.79788e+41 41.5795 3.3019e+41 4.95976e+40 0.853023 
114.583333 3.78718e+41 41.5783 3.30421e+41 4.82964e+40 0.852637 
114.699074 3.78903e+41 41.5785 3.30652e+41 4.82507e+40 0.85225 
114.814815 3.79087e+41 41.5787 3.30882e+41 4.82049e+40 0.851863 
114.930556 3.79271e+41 41.5789 3.31112e+41 4.8159e+40 0.851475 
115.046296 3.79453e+41 41.5792 3.3134e+41 4.8113e+40 0.851086 
115.162037 3.80884e+41 41.5808 3.31568e+41 4.93154e+40 0.850697 
115.277778 3.79816e+41 41.5796 3.31796e+41 4.80207e+40 0.850307 
115.393519 3.81243e+41 41.5812 3.32022e+41 4.92205e+40 0.849917 
115.509259 3.80176e+41 41.58 3.32249e+41 4.79279e+40 0.849526 
115.625000 3.80355e+41 41.5802 3.32474e+41 4.78814e+40 0.849134 
115.740741 3.81776e+41 41.5818 3.32699e+41 4.90772e+40 0.848742 
115.856481 3.80711e+41 41.5806 3.32923e+41 4.7788e+40 0.848349 
115.972222 3.82127e+41 41.5822 3.33146e+41 4.89812e+40 0.847955 
116.087963 3.82301e+41 41.5824 3.33368e+41 4.8933e+40 0.847561 
116.203704 3.82475e+41 41.5826 3.3359e+41 4.88847e+40 0.847166 
116.319444 3.82648e+41 41.5828 3.33812e+41 4.88363e+40 0.846771 
116.435185 3.84055e+41 41.5844 3.34032e+41 5.00229e+40 0.846375 
116.550926 3.82991e+41 41.5832 3.34252e+41 4.87392e+40 0.845978 
116.666667 3.83162e+41 41.5834 3.34471e+41 4.86905e+40 0.84558 
116.782407 3.83331e+41 41.5836 3.3469e+41 4.86416e+40 0.845182 
116.898148 3.835e+41 41.5838 3.34907e+41 4.85927e+40 0.844784 
117.013889 3.84897e+41 41.5853 3.35124e+41 4.97726e+40 0.844384 
117.129630 3.83835e+41 41.5841 3.35341e+41 4.84944e+40 0.843984 
117.245370 3.84002e+41 41.5843 3.35556e+41 4.84452e+40 0.843584 
117.361111 3.85392e+41 41.5859 3.35771e+41 4.9621e+40 0.843182 
117.476852 3.84332e+41 41.5847 3.35985e+41 4.83463e+40 0.842781 
117.592593 3.84496e+41 41.5849 3.36199e+41 4.82967e+40 0.842378 
117.708333 3.8588e+41 41.5865 3.36412e+41 4.94684e+40 0.841975 
117.824074 3.86041e+41 41.5866 3.36624e+41 4.94173e+40 0.841571 
117.939815 3.84982e+41 41.5854 3.36835e+41 4.81472e+40 0.841167 
118.055556 3.86361e+41 41.587 3.37046e+41 4.93148e+40 0.840761 
118.171296 3.86519e+41 41.5872 3.37256e+41 4.92633e+40 0.840356 
118.287037 3.86677e+41 41.5873 3.37465e+41 4.92118e+40 0.839949 
118.402778 3.86834e+41 41.5875 3.37673e+41 4.91601e+40 0.839542 
118.518519 3.86989e+41 41.5877 3.37881e+41 4.91084e+40 0.839134 
118.634259 3.88356e+41 41.5892 3.38088e+41 5.02677e+40 0.838726 
118.750000 3.88509e+41 41.5894 3.38294e+41 5.02145e+40 0.838317 
118.865741 3.88661e+41 41.5896 3.385e+41 5.01611e+40 0.837907 
118.981481 3.88812e+41 41.5897 3.38705e+41 5.01076e+40 0.837497 
119.097222 3.88963e+41 41.5899 3.38909e+41 5.00539e+40 0.837086 
119.212963 3.89112e+41 41.5901 3.39112e+41 5.00002e+40 0.836674 
119.328704 3.89261e+41 41.5902 3.39315e+41 4.99463e+40 0.836262 
119.444444 3.88207e+41 41.5891 3.39517e+41 4.86901e+40 0.835849 
119.560185 3.90757e+41 41.5919 3.39718e+41 5.10392e+40 0.835435 
119.675926 3.88502e+41 41.5894 3.39918e+41 4.85844e+40 0.835021 
119.791667 3.89847e+41 41.5909 3.40118e+41 4.97297e+40 0.834606 
119.907407 3.89992e+41 41.5911 3.40316e+41 4.96753e+40 0.83419 
120.023148 3.91331e+41 41.5925 3.40515e+41 5.08164e+40 0.833774 
120.138889 3.90278e+41 41.5914 3.40712e+41 4.9566e+40 0.833357 
120.254630 3.91613e+41 41.5929 3.40908e+41 5.07043e+40 0.832939 
120.370370 3.90561e+41 41.5917 3.41104e+41 4.94563e+40 0.832521 
120.486111 3.91891e+41 41.5932 3.41299e+41 5.05917e+40 0.832102 
120.601852 3.92029e+41 41.5933 3.41494e+41 5.05352e+40 0.831682 
120.717593 3.92166e+41 41.5935 3.41687e+41 5.04786e+40 0.831262 
120.833333 3.92302e+41 41.5936 3.4188e+41 5.04219e+40 0.830841 
120.949074 3.92437e+41 41.5938 3.42072e+41 5.03651e+40 0.830419 
121.064815 3.92571e+41 41.5939 3.42263e+41 5.03081e+40 0.829997 
121.180556 3.92705e+41 41.5941 3.42454e+41 5.02511e+40 0.829574 
121.296296 3.92837e+41 41.5942 3.42643e+41 5.01939e+40 0.82915 
121.412037 3.92969e+41 41.5944 3.42832e+41 5.01366e+40 0.828726 
121.527778 3.93099e+41 41.5945 3.4302e+41 5.00791e+40 0.828301 
121.643519 3.93229e+41 41.5946 3.43207e+41 5.00216e+40 0.827875 
121.759259 3.93358e+41 41.5948 3.43394e+41 4.99639e+40 0.827449 
121.875000 3.9466e+41 41.5962 3.4358e+41 5.10804e+40 0.827022 
121.990741 3.93613e+41 41.5951 3.43765e+41 4.98482e+40 0.826594 
122.106481 3.93739e+41 41.5952 3.43949e+41 4.97902e+40 0.826166 
122.222222 3.93864e+41 41.5953 3.44132e+41 4.9732e+40 0.825737 
122.337963 3.95157e+41 41.5968 3.44315e+41 5.08426e+40 0.825307 
122.453704 3.94112e+41 41.5956 3.44497e+41 4.96154e+40 0.824876 
122.569444 3.95401e+41 41.597 3.44678e+41 5.07229e+40 0.824445 
122.685185 3.94356e+41 41.5959 3.44858e+41 4.94982e+40 0.824013 
122.800926 3.9564e+41 41.5973 3.45037e+41 5.06028e+40 0.823581 
122.916667 3.94597e+41 41.5962 3.45216e+41 4.93806e+40 0.823147 
123.032407 3.95876e+41 41.5976 3.45394e+41 5.04821e+40 0.822714 
123.148148 3.95992e+41 41.5977 3.45571e+41 5.04216e+40 0.822279 
123.263889 3.9495e+41 41.5965 3.45747e+41 4.92033e+40 0.821844 
123.379630 3.97379e+41 41.5992 3.45922e+41 5.14566e+40 0.821408 
123.495370 3.96336e+41 41.5981 3.46097e+41 5.02394e+40 0.820971 
123.611111 3.96449e+41 41.5982 3.4627e+41 5.01784e+40 0.820533 
123.726852 3.96561e+41 41.5983 3.46443e+41 5.01173e+40 0.820095 
123.842593 3.96671e+41 41.5984 3.46615e+41 5.00561e+40 0.819657 
123.958333 3.97931e+41 41.5998 3.46787e+41 5.1144e+40 0.819217 
124.074074 3.98038e+41 41.5999 3.46957e+41 5.10811e+40 0.818777 
124.189815 3.98145e+41 41.6 3.47127e+41 5.10181e+40 0.818336 
124.305556 3.9825e+41 41.6002 3.47295e+41 5.09549e+40 0.817894 
124.421296 3.97211e+41 41.599 3.47463e+41 4.9748e+40 0.817452 
124.537037 3.98459e+41 41.6004 3.4763e+41 5.08283e+40 0.817009 
124.652778 3.97421e+41 41.5993 3.47797e+41 4.9624e+40 0.816565 
124.768519 3.98663e+41 41.6006 3.47962e+41 5.07011e+40 0.816121 
124.884259 3.97626e+41 41.5995 3.48127e+41 4.94994e+40 0.815676 
125.000000 3.98864e+41 41.6008 3.4829e+41 5.05734e+40 0.81523 
125.115741 3.98963e+41 41.6009 3.48453e+41 5.05094e+40 0.814783 
125.231481 4.00194e+41 41.6023 3.48615e+41 5.15788e+40 0.814336 
125.347222 4.0029e+41 41.6024 3.48777e+41 5.15131e+40 0.813888 
125.462963 4.00384e+41 41.6025 3.48937e+41 5.14472e+40 0.813439 
125.578704 3.99348e+41 41.6014 3.49096e+41 5.0252e+40 0.81299 
125.694444 4.0057e+41 41.6027 3.49255e+41 5.13151e+40 0.81254 
125.810185 4.00662e+41 41.6028 3.49413e+41 5.12489e+40 0.812089 
125.925926 4.00752e+41 41.6029 3.4957e+41 5.11825e+40 0.811637 
126.041667 4.00842e+41 41.603 3.49726e+41 5.1116e+40 0.811185 
126.157407 4.0093e+41 41.6031 3.49881e+41 5.10494e+40 0.810732 
126.273148 4.01018e+41 41.6032 3.50035e+41 5.09827e+40 0.810278 
126.388889 4.01104e+41 41.6033 3.50189e+41 5.09158e+40 0.809824 
126.504630 4.0119e+41 41.6034 3.50341e+41 5.08488e+40 0.809368 
126.620370 4.00158e+41 41.6022 3.50493e+41 4.96655e+40 0.808912 
126.736111 4.00243e+41 41.6023 3.50644e+41 4.95997e+40 0.808456 
126.851852 4.01441e+41 41.6036 3.50794e+41 5.06469e+40 0.807998 
126.967593 4.02634e+41 41.6049 3.50943e+41 5.16911e+40 0.80754 
127.083333 4.01603e+41 41.6038 3.51091e+41 5.05118e+40 0.807081 
127.199074 4.02791e+41 41.6051 3.51238e+41 5.15526e+40 0.806622 
127.314815 4.02868e+41 41.6052 3.51385e+41 5.14832e+40 0.806161 
127.430556 4.02944e+41 41.6052 3.5153e+41 5.14137e+40 0.8057 
127.546296 4.03019e+41 41.6053 3.51675e+41 5.1344e+40 0.805239 
127.662037 4.0199e+41 41.6042 3.51818e+41 5.01716e+40 0.804776 
127.777778 4.03166e+41 41.6055 3.51961e+41 5.12043e+40 0.804313 
127.893519 4.03237e+41 41.6056 3.52103e+41 5.11342e+40 0.803849 
128.009259 4.03308e+41 41.6056 3.52244e+41 5.1064e+40 0.803384 
128.125000 4.02281e+41 41.6045 3.52384e+41 4.98971e+40 0.802918 
128.240741 4.04542e+41 41.607 3.52524e+41 5.20184e+40 0.802452 
128.356481 4.03515e+41 41.6059 3.52662e+41 5.08527e+40 0.801985 
128.472222 4.04673e+41 41.6071 3.52799e+41 5.1874e+40 0.801517 
128.587963 4.03647e+41 41.606 3.52936e+41 5.07111e+40 0.801049 
128.703704 4.048e+41 41.6072 3.53071e+41 5.17291e+40 0.800579 
128.819444 4.03775e+41 41.6061 3.53206e+41 5.0569e+40 0.800109 
128.935185 4.04923e+41 41.6074 3.5334e+41 5.15837e+40 0.799639 
129.050926 4.04983e+41 41.6074 3.53472e+41 5.15108e+40 0.799167 
129.166667 4.03959e+41 41.6063 3.53604e+41 5.03549e+40 0.798695 
129.282407 4.051e+41 41.6076 3.53735e+41 5.13646e+40 0.798222 
129.398148 4.05157e+41 41.6076 3.53865e+41 5.12913e+40 0.797748 
129.513889 4.05212e+41 41.6077 3.53994e+41 5.12178e+40 0.797273 
129.629630 4.05267e+41 41.6077 3.54123e+41 5.11443e+40 0.796798 
129.745370 4.0532e+41 41.6078 3.5425e+41 5.10705e+40 0.796322 
129.861111 4.05373e+41 41.6079 3.54376e+41 5.09967e+40 0.795845 
129.976852 4.05424e+41 41.6079 3.54501e+41 5.09227e+40 0.795367 
130.092593 4.05474e+41 41.608 3.54626e+41 5.08486e+40 0.794889 
130.208333 4.05524e+41 41.608 3.54749e+41 5.07744e+40 0.794409 
130.324074 4.05572e+41 41.6081 3.54872e+41 5.07e+40 0.79393 
130.439815 4.06685e+41 41.6093 3.54993e+41 5.16913e+40 0.793449 
130.555556 4.06729e+41 41.6093 3.55114e+41 5.1615e+40 0.792967 
130.671296 4.06772e+41 41.6094 3.55234e+41 5.15387e+40 0.792485 
130.787037 4.06814e+41 41.6094 3.55352e+41 5.14622e+40 0.792002 
130.902778 4.05796e+41 41.6083 3.5547e+41 5.03261e+40 0.791518 
131.018519 4.05838e+41 41.6084 3.55587e+41 5.02509e+40 0.791033 
131.134259 4.06934e+41 41.6095 3.55702e+41 5.12319e+40 0.790548 
131.250000 4.06972e+41 41.6096 3.55817e+41 5.11549e+40 0.790062 
131.365741 4.07009e+41 41.6096 3.55931e+41 5.10777e+40 0.789575 
131.481481 4.08096e+41 41.6108 3.56044e+41 5.20519e+40 0.789087 
131.597222 4.08129e+41 41.6108 3.56156e+41 5.19729e+40 0.788598 
131.712963 4.08161e+41 41.6108 3.56267e+41 5.18937e+40 0.788109 
131.828704 4.08191e+41 41.6109 3.56377e+41 5.18144e+40 0.787618 
131.944444 4.08221e+41 41.6109 3.56486e+41 5.1735e+40 0.787127 
132.060185 4.08249e+41 41.6109 3.56594e+41 5.16554e+40 0.786636 
132.175926 4.07234e+41 41.6098 3.56701e+41 5.05337e+40 0.786143 
132.291667 4.07262e+41 41.6099 3.56807e+41 5.04554e+40 0.78565 
132.407407 4.08327e+41 41.611 3.56912e+41 5.14158e+40 0.785156 
132.523148 4.08351e+41 41.611 3.57016e+41 5.13356e+40 0.78466 
132.638889 4.08374e+41 41.6111 3.57119e+41 5.12553e+40 0.784165 
132.754630 4.09429e+41 41.6122 3.57221e+41 5.22087e+40 0.783668 
132.870370 4.08416e+41 41.6111 3.57322e+41 5.10943e+40 0.783171 
132.986111 4.08435e+41 41.6111 3.57422e+41 5.10136e+40 0.782672 
133.101852 4.08453e+41 41.6111 3.57521e+41 5.09328e+40 0.782173 
133.217593 4.09498e+41 41.6123 3.57618e+41 5.18791e+40 0.781673 
133.333333 4.08486e+41 41.6112 3.57715e+41 5.07707e+40 0.781173 
133.449074 4.09525e+41 41.6123 3.57811e+41 5.17135e+40 0.780671 
133.564815 4.09537e+41 41.6123 3.57906e+41 5.16305e+40 0.780169 
133.680556 4.10568e+41 41.6134 3.58e+41 5.25681e+40 0.779666 
133.796296 4.10576e+41 41.6134 3.58093e+41 5.24831e+40 0.779162 
133.912037 4.09565e+41 41.6123 3.58185e+41 5.13806e+40 0.778657 
134.027778 4.08557e+41 41.6113 3.58276e+41 5.02812e+40 0.778151 
134.143519 4.09579e+41 41.6123 3.58365e+41 5.12132e+40 0.777645 
134.259259 4.10596e+41 41.6134 3.58454e+41 5.21418e+40 0.777137 
134.375000 4.09587e+41 41.6123 3.58542e+41 5.10454e+40 0.776629 
134.490741 4.0959e+41 41.6123 3.58629e+41 5.09612e+40 0.77612 
134.606481 4.10599e+41 41.6134 3.58714e+41 5.18844e+40 0.775611 
134.722222 4.09591e+41 41.6124 3.58799e+41 5.07925e+40 0.7751 
